date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:28:59	3902/3902	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:58:58%20GMT	https://www.mscepune.in/msce/AboutUs.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/AboutUs.ba.delayed	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:29:01	3914/3914	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:01%20GMT	https://www.mscepune.in/msce/RTS_Dashboard.aspx	/home/paresh/websites/mst/www.mscepune.in/msce/RTS_Dashboard.bb.delayed	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:29:04	103431/103431	---M--	200	added ('OK')	image/png	etag:%220f24e4b36c1d91:0%22	https://www.mscepune.in/Assets/mscemain.png	/home/paresh/websites/mst/www.mscepune.in/Assets/mscemain.png	(from https://www.mscepune.in/msce/HomePageNew.aspx)
00:29:07	103431/103431	---M--	200	added ('OK')	image/png	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/mscemain.png	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/mscemain.png	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:09%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/css/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/css/bootstrap.be.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:11%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/css/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/css/bootstrap.min.bf.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:14%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/bootstrap.c0.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:17	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:16%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/bootstrap.min.c1.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:19%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/Popper.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/BootStrap-5.3/js/Popper.c2.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:22%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/fontawesome-free-6.2.1-web/css/all.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/fontawesome-free-6.2.1-web/css/all.min.c3.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:25	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:25%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/fontawesome-free-6.2.1-web/js/all.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/fontawesome-free-6.2.1-web/js/all.min.c4.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:27%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/css/uikit.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/css/uikit.min.c5.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:30%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/css/uikit.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/css/uikit.c6.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:33%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit.c7.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:35%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit-icons.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit-icons.min.c8.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:38%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit-icons.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit-icons.c9.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:40%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/uikit-3.16.19/js/uikit.min.ca.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:43%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/css/jquery.dataTables.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/css/jquery.dataTables.cb.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:47	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:46%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/css/jquery.dataTables.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/css/jquery.dataTables.min.cc.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:49%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/js/jquery.dataTables.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/js/jquery.dataTables.cd.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2018:59:51%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/js/jquery.dataTables.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/DataTables/DataTables-1.13.4/js/jquery.dataTables.min.ce.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:55	11099/11099	---M--	200	added ('OK')	image/gif	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/fav-logo.gif	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/fav-logo.gif	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:29:58	68109/68109	---M--	200	added ('OK')	image/png	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/smj.png	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/Assets/smj.png	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/ADMINONE/ADMINLOGINGCC.ASPX)
00:30:01	103431/103431	---M--	200	added ('OK')	image/png	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/mscemain.png	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/mscemain.png	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:02%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/css/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/css/bootstrap.d2.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:05%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/css/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/css/bootstrap.min.d3.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:07%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/bootstrap.d4.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:10	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:10%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/bootstrap.min.d5.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:13%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/Popper.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/BootStrap-5.3/js/Popper.d6.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:16	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:15%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/fontawesome-free-6.2.1-web/css/all.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/fontawesome-free-6.2.1-web/css/all.min.d7.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:18%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/fontawesome-free-6.2.1-web/js/all.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/fontawesome-free-6.2.1-web/js/all.min.d8.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:21%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/css/uikit.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/css/uikit.min.d9.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:23%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/css/uikit.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/css/uikit.da.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:26	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:25%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit.db.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:28%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit-icons.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit-icons.min.dc.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:31%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit-icons.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit-icons.dd.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:33%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/uikit-3.16.19/js/uikit.min.de.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:36%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/css/jquery.dataTables.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/css/jquery.dataTables.df.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:39%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/css/jquery.dataTables.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/css/jquery.dataTables.min.e0.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:41%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/js/jquery.dataTables.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/js/jquery.dataTables.e1.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:44%20GMT	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/js/jquery.dataTables.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/DataTables/DataTables-1.13.4/js/jquery.dataTables.min.e2.delayed	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:48	11099/11099	---M--	200	added ('OK')	image/gif	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/fav-logo.gif	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/fav-logo.gif	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:51	68109/68109	---M--	200	added ('OK')	image/png	etag:%220311dc5fb78da1:0%22	https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/smj.png	/home/paresh/websites/mst/www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/Assets/smj.png	(from https://www.mscepune.in/GCC/NUTANIKARAN/EO/DYDE/ADMINLOGINGCC.ASPX)
00:30:53	3784/3784	---M-Z	200	added ('OK')	text/css	etag:%2201be0388ebcc1:0%22	https://www.mscepune.in/gcc/CSS/gcc.css	/home/paresh/websites/mst/www.mscepune.in/gcc/CSS/gcc.css	(from https://www.mscepune.in/gcc/INDEXEO.HTM)
00:30:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:57%20GMT	https://www.mscepune.in/gcc/Images/Title.JPG	/home/paresh/websites/mst/www.mscepune.in/gcc/Images/Title.e6.delayed	(from https://www.mscepune.in/gcc/INDEXEO.HTM)
00:30:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:00:59%20GMT	https://www.mscepune.in/gcc/Images/wb3.JPG	/home/paresh/websites/mst/www.mscepune.in/gcc/Images/wb3.e7.delayed	(from https://www.mscepune.in/gcc/INDEXEO.HTM)
00:31:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:01:02%20GMT	https://www.mscepune.in/gcc/Images/LogoMsce.jpg	/home/paresh/websites/mst/www.mscepune.in/gcc/Images/LogoMsce.e8.delayed	(from https://www.mscepune.in/gcc/INDEXEO.HTM)
00:31:04	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Mar%202025%2019:01:04%20GMT	https://www.mscepune.in/gcc/Images/Emblem_of_India.jpg	/home/paresh/websites/mst/www.mscepune.in/gcc/Images/Emblem_of_India.e9.delayed	(from https://www.mscepune.in/gcc/INDEXDYDE.HTM)
00:31:08	139880/139880	---MCZ	200	added ('OK')	text/css	etag:%224af38842215ed91:0%22	https://www.mscepune.in/gcc/fontawesome-free-6.2.1-web/css/all.css	/home/paresh/websites/mst/www.mscepune.in/gcc/fontawesome-free-6.2.1-web/css/all.css	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:11	101894/101894	---MCZ	200	added ('OK')	text/css	etag:%2230568e42215ed91:0%22	https://www.mscepune.in/gcc/fontawesome-free-6.2.1-web/css/all.min.css	/home/paresh/websites/mst/www.mscepune.in/gcc/fontawesome-free-6.2.1-web/css/all.min.css	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:15	1524833/1524833	---MCZ	200	added ('OK')	application/javascript	etag:%22ddee1143215ed91:0%22	https://www.mscepune.in/gcc/fontawesome-free-6.2.1-web/js/all.min.js	/home/paresh/websites/mst/www.mscepune.in/gcc/fontawesome-free-6.2.1-web/js/all.min.js	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:17	1622765/1622765	---MCZ	200	added ('OK')	application/javascript	etag:%222c1ce942215ed91:0%22	https://www.mscepune.in/gcc/fontawesome-free-6.2.1-web/js/all.js	/home/paresh/websites/mst/www.mscepune.in/gcc/fontawesome-free-6.2.1-web/js/all.js	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:19	237950/237950	---MCZ	200	added ('OK')	text/css	etag:%223e6fa053215ed91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Content/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Content/bootstrap.css	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:21	194901/194901	---MCZ	200	added ('OK')	text/css	etag:%228e32ad53215ed91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Content/bootstrap.min.css	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Content/bootstrap.min.css	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:22	531/531	---M-Z	200	added ('OK')	text/css	etag:%22844f3114668d91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Content/CustomStyle.css	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Content/CustomStyle.css	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:26	60404/60404	---M-Z	200	added ('OK')	application/javascript	etag:%229495f452215ed91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Scripts/bootstrap.min.js	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Scripts/bootstrap.min.js	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:29	145543/145543	---MCZ	200	added ('OK')	application/javascript	etag:%22df42d952215ed91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Scripts/bootstrap.js	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Scripts/bootstrap.js	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:31	20126/20126	---M-Z	200	added ('OK')	application/javascript	etag:%22d9b0529ff26ad91:0%22	https://www.mscepune.in/gcc/Bootstrap5.3/Scripts/poper.js	/home/paresh/websites/mst/www.mscepune.in/gcc/Bootstrap5.3/Scripts/poper.js	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:34	103431/103431	---M--	200	added ('OK')	image/png	etag:%229517c53215ed91:0%22	https://www.mscepune.in/gcc/Assests/mscemain.png	/home/paresh/websites/mst/www.mscepune.in/gcc/Assests/mscemain.png	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:37	25880/25880	---M--	200	added ('OK')	image/png	etag:%22ca9a7d73e61d91:0%22	https://www.mscepune.in/gcc/Assests/bg.png	/home/paresh/websites/mst/www.mscepune.in/gcc/Assests/bg.png	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:39	11099/11099	---M--	200	added ('OK')	image/gif	etag:%225fba5c113f61d91:0%22	https://www.mscepune.in/gcc/Assests/fav-logo.gif	/home/paresh/websites/mst/www.mscepune.in/gcc/Assests/fav-logo.gif	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:43	68109/68109	---M--	200	added ('OK')	image/png	etag:%2288243634061d91:0%22	https://www.mscepune.in/gcc/Assests/smj.png	/home/paresh/websites/mst/www.mscepune.in/gcc/Assests/smj.png	(from https://www.mscepune.in/gcc/IndexEORenewel.htm)
00:31:46	139880/139880	---MCZ	200	added ('OK')	text/css	etag:%224af38842215ed91:0%22	https://www.mscepune.in/GCC/fontawesome-free-6.2.1-web/css/all.css	/home/paresh/websites/mst/www.mscepune.in/GCC/fontawesome-free-6.2.1-web/css/all-2.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:31:48	101894/101894	---MCZ	200	added ('OK')	text/css	etag:%2230568e42215ed91:0%22	https://www.mscepune.in/GCC/fontawesome-free-6.2.1-web/css/all.min.css	/home/paresh/websites/mst/www.mscepune.in/GCC/fontawesome-free-6.2.1-web/css/all.min-2.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:31:52	1524833/1524833	---MCZ	200	added ('OK')	application/javascript	etag:%22ddee1143215ed91:0%22	https://www.mscepune.in/GCC/fontawesome-free-6.2.1-web/js/all.min.js	/home/paresh/websites/mst/www.mscepune.in/GCC/fontawesome-free-6.2.1-web/js/all.min-2.js	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:31:56	1622765/1622765	---MCZ	200	added ('OK')	application/javascript	etag:%222c1ce942215ed91:0%22	https://www.mscepune.in/GCC/fontawesome-free-6.2.1-web/js/all.js	/home/paresh/websites/mst/www.mscepune.in/GCC/fontawesome-free-6.2.1-web/js/all-2.js	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
00:31:57	237950/237950	---MCZ	200	added ('OK')	text/css	etag:%223e6fa053215ed91:0%22	https://www.mscepune.in/GCC/Bootstrap5.3/Content/bootstrap.css	/home/paresh/websites/mst/www.mscepune.in/GCC/Bootstrap5.3/Content/bootstrap-2.css	(from https://www.mscepune.in/GCC/TENDERINFO.ASPX)
